,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
685,FALSE,0,,277270,tt0103095,To Cross the Rubicon,"Kendall (Patricia Royce) just got dumped by her boyfriend, David (J.D. Souther). But it's nothing that a much younger rock musician -- and the advice of her best friend (and David's ex-), Claire (Lorraine Devon) -- couldn't fix. Only problem is, Claire and David have rekindled their lost romance. Now, Claire and Kendall's friendship is put to the ultimate test as they try to help each other decipher men and love in this romantic comedy.",/uGx3syrvYg8u6xsl7DksUCe5Tqa.jpg,0,To Cross the Rubicon,0,0,https://www.imdb.com/title/tt0103095/,https://www.themoviedb.org/movie/277270,https://image.tmdb.org/t/p/original/uGx3syrvYg8u6xsl7DksUCe5Tqa.jpg
686,FALSE,0,"Comedy, Drama, Family, Romance",25969,tt0112368,Angus,"Angus is a large, pathetic 14 year old whose thoughts are most often filled with the image of one Melissa Lefevre. Angus is shy and thinks that he has no chance of ever 'getting' her. Being especially uncool, he is incredibly surprised (along with the rest of the school) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but Angus' best friend is going to help him win the heart of Melissa by developing a new look for him",/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,0,Angus,6.8,24,https://www.imdb.com/title/tt0112368/,https://www.themoviedb.org/movie/25969,https://image.tmdb.org/t/p/original/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg
687,FALSE,0,"Drama, History",44103,tt0104046,Daens,"In the 1890s, Father Adolf Daens goes to Aalst, a textile town where child labor is rife, pay and working conditions are horrible, the poor have no vote, and the Catholic church backs the petite bourgeoisie in oppressing workers. He writes a few columns for the Catholic paper, and soon workers are listening and the powerful are in an uproar. He's expelled from the Catholic party, so he starts the Christian Democrats and is elected to Parliament. After Rome disciplines him, he must choose between two callings, as priest and as champion of workers. In subplots, a courageous young woman falls in love with a socialist and survives a shop foreman's rape; children die; prelates play billiards.",/4fS6fxlj8drUKI17eBsDIm9mfF8.jpg,0,Priest Daens,6.7,15,https://www.imdb.com/title/tt0104046/,https://www.themoviedb.org/movie/44103,https://image.tmdb.org/t/p/original/4fS6fxlj8drUKI17eBsDIm9mfF8.jpg
688,FALSE,275000,Drama,753,tt0062952,Faces,"An old married man leaves his wife for a younger woman. Shortly after, his ex-wife also begins a relationship with a younger partner.",/ufORkC9NfixbUxqQXI2VcNVKRZi.jpg,0,Faces,7.1,36,https://www.imdb.com/title/tt0062952/,https://www.themoviedb.org/movie/753,https://image.tmdb.org/t/p/original/ufORkC9NfixbUxqQXI2VcNVKRZi.jpg
689,FALSE,0,"Romance, Drama, Mystery",43634,tt0115742,Boys,"Fed up with boarding school and frustrated with the way others have planned his life, John Baker Jr. wants a change -- anything to shake up his staid routine. The moment arrives when he stumbles upon a woman, Patty Vare, unconscious in a field. Deciding to risk it, John takes her to his dorm to look after her, much to the disapproval of his friends. John's decision proves fateful as he and Patty grow close to one another. However, she may be keeping secrets from him.",/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg,0,Boys,5.3,11,https://www.imdb.com/title/tt0115742/,https://www.themoviedb.org/movie/43634,https://image.tmdb.org/t/p/original/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg
690,FALSE,30000000,"Action, Adventure",9103,tt0117420,The Quest,"Ghang-gheng, the ancient winner-take-all competition in which the deadliest fighters from around the world employ the most spectacular feats of martial arts skills ever displayed in order to win the prized Golden Dragon. But fighting prowess alone will not be enough for Chris to triumph over such daunting foes.",/z05SPecyjaryEedxX9noKQdqIFH.jpg,57400547,The Quest,5.3,126,https://www.imdb.com/title/tt0117420/,https://www.themoviedb.org/movie/9103,https://image.tmdb.org/t/p/original/z05SPecyjaryEedxX9noKQdqIFH.jpg
691,FALSE,0,"Comedy, Romance",90214,tt0115951,Cosi,Lewis a young director get his first job directing a play at a mental hospital with the patients as the cast.  The play that is decided on is Cosi fan tutte an opera by Mozart.,/uQWBJJZGXnaHJ0wLZwGnXlt1rAJ.jpg,0,Cosi,7.1,9,https://www.imdb.com/title/tt0115951/,https://www.themoviedb.org/movie/90214,https://image.tmdb.org/t/p/original/uQWBJJZGXnaHJ0wLZwGnXlt1rAJ.jpg
692,FALSE,0,Drama,29649,tt0117784,Sunset Park,"A white school teacher takes over a talented, but undisciplined black high school basketball team and turns them into a winning team.",/1vJ3QnfuVeqtHSglG3oUT6t86T3.jpg,0,Sunset Park,5.1,7,https://www.imdb.com/title/tt0117784/,https://www.themoviedb.org/movie/29649,https://image.tmdb.org/t/p/original/1vJ3QnfuVeqtHSglG3oUT6t86T3.jpg
693,FALSE,0,"Drama, Mystery, Thriller",10990,tt0117107,Mulholland Falls,"In 1950s Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.",/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg,0,Mulholland Falls,6.2,73,https://www.imdb.com/title/tt0117107/,https://www.themoviedb.org/movie/10990,https://image.tmdb.org/t/p/original/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg
694,FALSE,0,"Comedy, Romance",8866,tt0117979,The Truth About Cats & Dogs,A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,/zN4ffEQguITyRULhgxddNE6m8zd.jpg,0,The Truth About Cats & Dogs,5.7,86,https://www.imdb.com/title/tt0117979/,https://www.themoviedb.org/movie/8866,https://image.tmdb.org/t/p/original/zN4ffEQguITyRULhgxddNE6m8zd.jpg
695,FALSE,31000000,"Animation, Comedy, Family",12233,tt0095776,Oliver & Company,"This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever.",/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg,74151346,Oliver & Company,6.5,372,https://www.imdb.com/title/tt0095776/,https://www.themoviedb.org/movie/12233,https://image.tmdb.org/t/p/original/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg
696,FALSE,0,Comedy,23449,tt0115851,Celtic Pride,"The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which is going to be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games...",/l0RS3MQgW1nBJBAX3kl910c0AGo.jpg,0,Celtic Pride,4.9,35,https://www.imdb.com/title/tt0115851/,https://www.themoviedb.org/movie/23449,https://image.tmdb.org/t/p/original/l0RS3MQgW1nBJBAX3kl910c0AGo.jpg
697,FALSE,25530000,"Adventure, Family",36355,tt0116322,Flipper,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",/eq1JsckI4W8m0ozFglRLPkoopkZ.jpg,20080020,Flipper,5.3,85,https://www.imdb.com/title/tt0116322/,https://www.themoviedb.org/movie/36355,https://image.tmdb.org/t/p/original/eq1JsckI4W8m0ozFglRLPkoopkZ.jpg
698,FALSE,0,"Drama, Thriller, Mystery, Romance",37667,tt0109374,Captives,"A beautiful young dentist working in a tough British prison starts to become attracted to a violent inmate after the break-up of her marriage, and embarks upon an illicit affair with him, with terrible consequences for all.",/hvwRp3e9hg4UkjlN2k9uhU041vl.jpg,0,Captives,6,10,https://www.imdb.com/title/tt0109374/,https://www.themoviedb.org/movie/37667,https://image.tmdb.org/t/p/original/hvwRp3e9hg4UkjlN2k9uhU041vl.jpg
699,FALSE,0,Drama,90148,tt0110712,Of Love and Shadows,"Irene is a magazine editor living under the shadow of the Pinochet dictatorship in Chile. Francisco is a handsome photographer and he comes to Irene for a job. As a sympathizer with the underground resistance movement, Francisco opens her eyes and her heart to the atrocities being committed by the state.",/uM64Zehu9W5Ix237Hz3WEl9a6i5.jpg,0,Of Love and Shadows,4.4,11,https://www.imdb.com/title/tt0110712/,https://www.themoviedb.org/movie/90148,https://image.tmdb.org/t/p/original/uM64Zehu9W5Ix237Hz3WEl9a6i5.jpg
700,FALSE,9000000,"Drama, Fantasy, Western",922,tt0112817,Dead Man,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,0,Dead Man,7.2,397,https://www.imdb.com/title/tt0112817/,https://www.themoviedb.org/movie/922,https://image.tmdb.org/t/p/original/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg
701,FALSE,35000000,"War, Adventure, Drama, Romance",11876,tt0113362,Le Hussard sur le toit,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.",/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,15000000,The Horseman on the Roof,6.7,25,https://www.imdb.com/title/tt0113362/,https://www.themoviedb.org/movie/11876,https://image.tmdb.org/t/p/original/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg
702,FALSE,0,"Action, Crime, Drama",52633,tt0073778,Switchblade Sisters,"A tough gang of teenage girls are looking for love and fighting for turf on the mean streets of the city! Bad girls to the core, these impossibly outrageous high school hoodlums go where they want ... and create mayhem wherever they go!",/sEYeoOBXAllmHynCNrNBEJjratp.jpg,0,Switchblade Sisters,6.6,27,https://www.imdb.com/title/tt0073778/,https://www.themoviedb.org/movie/52633,https://image.tmdb.org/t/p/original/sEYeoOBXAllmHynCNrNBEJjratp.jpg
703,FALSE,0,"Comedy, Foreign",62364,tt0112546,Boca a boca,For financial reasons an unemployed aspiring actor works for a phone-sex enterprise. One day he receives a call from the mysterious wife of one of his best clients.,/eOwQxoHcR1UGlwiqvUaaiC8F9DZ.jpg,0,Mouth to Mouth,5.5,5,https://www.imdb.com/title/tt0112546/,https://www.themoviedb.org/movie/62364,https://image.tmdb.org/t/p/original/eOwQxoHcR1UGlwiqvUaaiC8F9DZ.jpg
704,FALSE,0,"Fantasy, Comedy, Science Fiction",11687,tt0108500,Les visiteurs,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcererMayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past",/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg,0,The Visitors,7.1,433,https://www.imdb.com/title/tt0108500/,https://www.themoviedb.org/movie/11687,https://image.tmdb.org/t/p/original/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg
705,FALSE,45000000,"Comedy, Fantasy, Science Fiction",9304,tt0117108,Multiplicity,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",/lFbBQ55MkBxVxQPwALjzMu3y9rD.jpg,0,Multiplicity,5.5,158,https://www.imdb.com/title/tt0117108/,https://www.themoviedb.org/movie/9304,https://image.tmdb.org/t/p/original/lFbBQ55MkBxVxQPwALjzMu3y9rD.jpg
706,FALSE,0,Documentary,73183,tt0113270,"The Haunted World of Edward D. Wood, Jr.","The strange life and the wonderfully awful films of 1950's Hollywood Z movie director Ed Wood are profiled in this documentary that was conceived of and researched several years before commercial-filmmaker Tim Burton made his feature film tribute. Actually, Wood does not appear much in this film. Rather, it centers on the lives and thoughts of his entourage and those who knew him. Among those interviewed are Wood's former lover and star of his earliest films, Dolores Fuller, whom he abruptly replaced in the middle of Bride of the Monster with actress Loretta King who is also interviewed.",/rarwGANB2L4EcxInVw1Q8TgcfU1.jpg,0,"The Haunted World of Edward D. Wood, Jr.",10,1,https://www.imdb.com/title/tt0113270/,https://www.themoviedb.org/movie/73183,https://image.tmdb.org/t/p/original/rarwGANB2L4EcxInVw1Q8TgcfU1.jpg
707,FALSE,0,"Drama, Foreign",131232,tt0333373,Due Amici,"Two Sicilian friends, Nunzio and Pino, share the same apartment in Turin. Nunzio works in a factory but is laid off because of his illness. Pino, on the other hand, is a mysterious man and he is always traveling because of his work. Nunzio would very much like to know what his friend is doing for a living but Pino will not tell him. Nunzio spends his free time the best he can in his friend's absences. He ends up falling in love with Maria, a commercial employee, whereas his health condition deteriorates...",/jo4n8M8EHedIuatB39C8EEmJBH8.jpg,0,Two Friends,0,0,https://www.imdb.com/title/tt0333373/,https://www.themoviedb.org/movie/131232,https://image.tmdb.org/t/p/original/jo4n8M8EHedIuatB39C8EEmJBH8.jpg
708,FALSE,15000000,"Drama, Fantasy, Horror, Thriller",9100,tt0115963,The Craft,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",/5QoAIazIjidUcnD4Vggvmvg42NW.jpg,24769466,The Craft,6.3,388,https://www.imdb.com/title/tt0115963/,https://www.themoviedb.org/movie/9100,https://image.tmdb.org/t/p/original/5QoAIazIjidUcnD4Vggvmvg42NW.jpg
709,FALSE,0,"Comedy, Drama",20759,tt0116448,The Great White Hype,"When the champ's promoter, Rev. Sultan, decides something new is needed to boost the marketability of the boxing matches, he searches and finds the only man to ever beat the champ. The problem is that he isn't a boxer anymore and he's white. However, once Rev. Sultan convinces him to fight, he goes into heavy training while the confident champ takes it easy and falls out of shape.",/15x1IKSbzO3qX4191Wf9UpuwK8D.jpg,0,The Great White Hype,5.1,29,https://www.imdb.com/title/tt0116448/,https://www.themoviedb.org/movie/20759,https://image.tmdb.org/t/p/original/15x1IKSbzO3qX4191Wf9UpuwK8D.jpg
710,FALSE,0,"Drama, Thriller",46063,tt0116827,Last Dance,"Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer.",/2yatMz23t6BpRcc7J47UhnFOPFI.jpg,5,Last Dance,5.6,9,https://www.imdb.com/title/tt0116827/,https://www.themoviedb.org/movie/46063,https://image.tmdb.org/t/p/original/2yatMz23t6BpRcc7J47UhnFOPFI.jpg
712,FALSE,0,"Comedy, Drama, Romance",32513,tt0112701,Cold Comfort Farm,"In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.",/8kVQkrbrhfpkdZgYH5efOB8t6yK.jpg,0,Cold Comfort Farm,7,21,https://www.imdb.com/title/tt0112701/,https://www.themoviedb.org/movie/32513,https://image.tmdb.org/t/p/original/8kVQkrbrhfpkdZgYH5efOB8t6yK.jpg
